word,theword,block,response,response_numeric,totcount,uni_lemma,count,proportion,language,eng_response,cleaned_response,matching_response
salami,salami,category_organization,shape,0,8,salami,1,0.125,Turkish,shape,shape,shape
salami,salami,category_organization,none of these,3,8,salami,4,0.5,Turkish,none of these,none of these,none of these
salami,salami,category_organization,material,1,8,salami,3,0.375,Turkish,material,material,material
salt,salt,category_organization,material,1,8,salt,6,0.75,Spanish (Mexican),material,material,material
salt,salt,category_organization,material,1,8,salt,6,0.75,Mandarin (Beijing),material,material,material
salt,salt,category_organization,material,1,8,salt,6,0.75,English (Australian),material,material,material
salt,salt,category_organization,material,1,8,salt,6,0.75,Catalan,material,material,material
salt,salt,category_organization,material,1,8,salt,6,0.75,French (French),material,material,material
salt,salt,category_organization,material,1,8,salt,6,0.75,Turkish,material,material,material
salt,salt,category_organization,material,1,8,salt,6,0.75,Korean,material,material,material
salt,salt,category_organization,material,1,8,salt,6,0.75,English (American),material,material,material
salt,salt,category_organization,material,1,8,salt,6,0.75,Russian,material,material,material
salt,salt,category_organization,none of these,3,8,salt,2,0.25,Spanish (Mexican),none of these,none of these,none of these
salt,salt,category_organization,none of these,3,8,salt,2,0.25,Mandarin (Beijing),none of these,none of these,none of these
salt,salt,category_organization,none of these,3,8,salt,2,0.25,English (Australian),none of these,none of these,none of these
salt,salt,category_organization,none of these,3,8,salt,2,0.25,Catalan,none of these,none of these,none of these
salt,salt,category_organization,none of these,3,8,salt,2,0.25,French (French),none of these,none of these,none of these
salt,salt,category_organization,none of these,3,8,salt,2,0.25,Turkish,none of these,none of these,none of these
salt,salt,category_organization,none of these,3,8,salt,2,0.25,Korean,none of these,none of these,none of these
salt,salt,category_organization,none of these,3,8,salt,2,0.25,English (American),none of these,none of these,none of these
salt,salt,category_organization,none of these,3,8,salt,2,0.25,Russian,none of these,none of these,none of these
sand,sand,category_organization,shape,0,8,sand,2,0.25,Catalan,shape,shape,shape
sand,sand,category_organization,shape,0,8,sand,2,0.25,Mandarin (Taiwanese),shape,shape,shape
sand,sand,category_organization,shape,0,8,sand,2,0.25,Turkish,shape,shape,shape
sand,sand,category_organization,shape,0,8,sand,2,0.25,Kiswahili,shape,shape,shape
sand,sand,category_organization,shape,0,8,sand,2,0.25,Russian,shape,shape,shape
sand,sand,category_organization,shape,0,8,sand,2,0.25,Korean,shape,shape,shape
sand,sand,category_organization,shape,0,8,sand,2,0.25,Cantonese,shape,shape,shape
sand,sand,category_organization,shape,0,8,sand,2,0.25,Mandarin (Beijing),shape,shape,shape
sand,sand,category_organization,material,1,8,sand,6,0.75,Catalan,material,material,material
sand,sand,category_organization,material,1,8,sand,6,0.75,Mandarin (Taiwanese),material,material,material
sand,sand,category_organization,material,1,8,sand,6,0.75,Turkish,material,material,material
sand,sand,category_organization,material,1,8,sand,6,0.75,Kiswahili,material,material,material
sand,sand,category_organization,material,1,8,sand,6,0.75,Russian,material,material,material
sand,sand,category_organization,material,1,8,sand,6,0.75,Korean,material,material,material
sand,sand,category_organization,material,1,8,sand,6,0.75,Cantonese,material,material,material
sand,sand,category_organization,material,1,8,sand,6,0.75,Mandarin (Beijing),material,material,material
sandal,sandal,category_organization,shape,0,11,sandal,4,0.36363636363636365,Mandarin (Taiwanese),shape,shape,shape
sandal,sandal,category_organization,shape,0,11,sandal,4,0.36363636363636365,Mandarin (Beijing),shape,shape,shape
sandal,sandal,category_organization,shape,0,11,sandal,4,0.36363636363636365,English (Australian),shape,shape,shape
sandal,sandal,category_organization,material,1,11,sandal,7,0.6363636363636364,Mandarin (Taiwanese),material,material,material
sandal,sandal,category_organization,material,1,11,sandal,7,0.6363636363636364,Mandarin (Beijing),material,material,material
sandal,sandal,category_organization,material,1,11,sandal,7,0.6363636363636364,English (Australian),material,material,material
sandbox,sandbox,category_organization,none of these,3,10,sandbox,3,0.3,Japanese,none of these,none of these,none of these
sandbox,sandbox,category_organization,none of these,3,10,sandbox,3,0.3,English (Australian),none of these,none of these,none of these
sandbox,sandbox,category_organization,none of these,3,10,sandbox,3,0.3,English (American),none of these,none of these,none of these
sandbox,sandbox,category_organization,none of these,3,10,sandbox,3,0.3,Hebrew,none of these,none of these,none of these
sandbox,sandbox,category_organization,material,1,10,sandbox,5,0.5,Japanese,material,material,material
sandbox,sandbox,category_organization,material,1,10,sandbox,5,0.5,English (Australian),material,material,material
sandbox,sandbox,category_organization,material,1,10,sandbox,5,0.5,English (American),material,material,material
sandbox,sandbox,category_organization,material,1,10,sandbox,5,0.5,Hebrew,material,material,material
sandbox,sandbox,category_organization,shape,0,10,sandbox,2,0.2,Japanese,shape,shape,shape
sandbox,sandbox,category_organization,shape,0,10,sandbox,2,0.2,English (Australian),shape,shape,shape
sandbox,sandbox,category_organization,shape,0,10,sandbox,2,0.2,English (American),shape,shape,shape
sandbox,sandbox,category_organization,shape,0,10,sandbox,2,0.2,Hebrew,shape,shape,shape
sandwich,sandwich,category_organization,shape,0,12,sandwich,2,0.16666666666666666,Mandarin (Taiwanese),shape,shape,shape
sandwich,sandwich,category_organization,shape,0,12,sandwich,2,0.16666666666666666,English (Australian),shape,shape,shape
sandwich,sandwich,category_organization,shape,0,12,sandwich,2,0.16666666666666666,Spanish (European),shape,shape,shape
sandwich,sandwich,category_organization,shape,0,12,sandwich,2,0.16666666666666666,English (American),shape,shape,shape
sandwich,sandwich,category_organization,shape,0,12,sandwich,2,0.16666666666666666,Japanese,shape,shape,shape
sandwich,sandwich,category_organization,shape,0,12,sandwich,2,0.16666666666666666,Catalan,shape,shape,shape
sandwich,sandwich,category_organization,shape,0,12,sandwich,2,0.16666666666666666,Spanish (Mexican),shape,shape,shape
sandwich,sandwich,category_organization,material,1,12,sandwich,6,0.5,Mandarin (Taiwanese),material,material,material
sandwich,sandwich,category_organization,material,1,12,sandwich,6,0.5,English (Australian),material,material,material
sandwich,sandwich,category_organization,material,1,12,sandwich,6,0.5,Spanish (European),material,material,material
sandwich,sandwich,category_organization,material,1,12,sandwich,6,0.5,English (American),material,material,material
sandwich,sandwich,category_organization,material,1,12,sandwich,6,0.5,Japanese,material,material,material
sandwich,sandwich,category_organization,material,1,12,sandwich,6,0.5,Catalan,material,material,material
sandwich,sandwich,category_organization,material,1,12,sandwich,6,0.5,Spanish (Mexican),material,material,material
sandwich,sandwich,category_organization,none of these,3,12,sandwich,4,0.3333333333333333,Mandarin (Taiwanese),none of these,none of these,none of these
sandwich,sandwich,category_organization,none of these,3,12,sandwich,4,0.3333333333333333,English (Australian),none of these,none of these,none of these
sandwich,sandwich,category_organization,none of these,3,12,sandwich,4,0.3333333333333333,Spanish (European),none of these,none of these,none of these
sandwich,sandwich,category_organization,none of these,3,12,sandwich,4,0.3333333333333333,English (American),none of these,none of these,none of these
sandwich,sandwich,category_organization,none of these,3,12,sandwich,4,0.3333333333333333,Japanese,none of these,none of these,none of these
sandwich,sandwich,category_organization,none of these,3,12,sandwich,4,0.3333333333333333,Catalan,none of these,none of these,none of these
sandwich,sandwich,category_organization,none of these,3,12,sandwich,4,0.3333333333333333,Spanish (Mexican),none of these,none of these,none of these
sauce,sauce,category_organization,color,2,8,sauce,1,0.125,English (American),color,color,color
sauce,sauce,category_organization,color,2,8,sauce,1,0.125,Kiswahili,color,color,color
sauce,sauce,category_organization,color,2,8,sauce,1,0.125,Cantonese,color,color,color
sauce,sauce,category_organization,color,2,8,sauce,1,0.125,Mandarin (Beijing),color,color,color
sauce,sauce,category_organization,color,2,8,sauce,1,0.125,Spanish (Mexican),color,color,color
sauce,sauce,category_organization,color,2,8,sauce,1,0.125,English (Australian),color,color,color
sauce,sauce,category_organization,none of these,3,8,sauce,3,0.375,English (American),none of these,none of these,none of these
sauce,sauce,category_organization,none of these,3,8,sauce,3,0.375,Kiswahili,none of these,none of these,none of these
sauce,sauce,category_organization,none of these,3,8,sauce,3,0.375,Cantonese,none of these,none of these,none of these
sauce,sauce,category_organization,none of these,3,8,sauce,3,0.375,Mandarin (Beijing),none of these,none of these,none of these
sauce,sauce,category_organization,none of these,3,8,sauce,3,0.375,Spanish (Mexican),none of these,none of these,none of these
sauce,sauce,category_organization,none of these,3,8,sauce,3,0.375,English (Australian),none of these,none of these,none of these
sauce,sauce,category_organization,material,1,8,sauce,4,0.5,English (American),material,material,material
sauce,sauce,category_organization,material,1,8,sauce,4,0.5,Kiswahili,material,material,material
sauce,sauce,category_organization,material,1,8,sauce,4,0.5,Cantonese,material,material,material
sauce,sauce,category_organization,material,1,8,sauce,4,0.5,Mandarin (Beijing),material,material,material
sauce,sauce,category_organization,material,1,8,sauce,4,0.5,Spanish (Mexican),material,material,material
sauce,sauce,category_organization,material,1,8,sauce,4,0.5,English (Australian),material,material,material
sausage,sausage,category_organization,material,1,10,sausage,5,0.5,Russian,material,material,material
sausage,sausage,category_organization,material,1,10,sausage,5,0.5,Cantonese,material,material,material
sausage,sausage,category_organization,material,1,10,sausage,5,0.5,Turkish,material,material,material
sausage,sausage,category_organization,material,1,10,sausage,5,0.5,Spanish (European),material,material,material
sausage,sausage,category_organization,material,1,10,sausage,5,0.5,Mandarin (Taiwanese),material,material,material
sausage,sausage,category_organization,material,1,10,sausage,5,0.5,Turkish,material,material,material
sausage,sausage,category_organization,material,1,10,sausage,5,0.5,Spanish (European),material,material,material
sausage,sausage,category_organization,material,1,10,sausage,5,0.5,Russian,material,material,material
sausage,sausage,category_organization,material,1,10,sausage,5,0.5,Catalan,material,material,material
sausage,sausage,category_organization,color,2,10,sausage,1,0.1,Russian,color,color,color
sausage,sausage,category_organization,color,2,10,sausage,1,0.1,Cantonese,color,color,color
sausage,sausage,category_organization,color,2,10,sausage,1,0.1,Turkish,color,color,color
sausage,sausage,category_organization,color,2,10,sausage,1,0.1,Spanish (European),color,color,color
sausage,sausage,category_organization,color,2,10,sausage,1,0.1,Mandarin (Taiwanese),color,color,color
sausage,sausage,category_organization,color,2,10,sausage,1,0.1,Turkish,color,color,color
sausage,sausage,category_organization,color,2,10,sausage,1,0.1,Spanish (European),color,color,color
sausage,sausage,category_organization,color,2,10,sausage,1,0.1,Russian,color,color,color
sausage,sausage,category_organization,color,2,10,sausage,1,0.1,Catalan,color,color,color
sausage,sausage,category_organization,shape,0,10,sausage,4,0.4,Russian,shape,shape,shape
sausage,sausage,category_organization,shape,0,10,sausage,4,0.4,Cantonese,shape,shape,shape
sausage,sausage,category_organization,shape,0,10,sausage,4,0.4,Turkish,shape,shape,shape
sausage,sausage,category_organization,shape,0,10,sausage,4,0.4,Spanish (European),shape,shape,shape
sausage,sausage,category_organization,shape,0,10,sausage,4,0.4,Mandarin (Taiwanese),shape,shape,shape
sausage,sausage,category_organization,shape,0,10,sausage,4,0.4,Turkish,shape,shape,shape
sausage,sausage,category_organization,shape,0,10,sausage,4,0.4,Spanish (European),shape,shape,shape
sausage,sausage,category_organization,shape,0,10,sausage,4,0.4,Russian,shape,shape,shape
sausage,sausage,category_organization,shape,0,10,sausage,4,0.4,Catalan,shape,shape,shape
scallion,scallion,category_organization,none of these,3,9,scallion,6,0.6666666666666666,Mandarin (Beijing),none of these,none of these,none of these
scallion,scallion,category_organization,color,2,9,scallion,3,0.3333333333333333,Mandarin (Beijing),color,color,color
scarf,scarf,category_organization,shape,0,9,scarf,4,0.4444444444444444,Korean,shape,shape,shape
scarf,scarf,category_organization,shape,0,9,scarf,4,0.4444444444444444,Catalan,shape,shape,shape
scarf,scarf,category_organization,shape,0,9,scarf,4,0.4444444444444444,Spanish (European),shape,shape,shape
scarf,scarf,category_organization,shape,0,9,scarf,4,0.4444444444444444,French (French),shape,shape,shape
scarf,scarf,category_organization,shape,0,9,scarf,4,0.4444444444444444,Catalan,shape,shape,shape
scarf,scarf,category_organization,shape,0,9,scarf,4,0.4444444444444444,Mandarin (Beijing),shape,shape,shape
scarf,scarf,category_organization,shape,0,9,scarf,4,0.4444444444444444,Russian,shape,shape,shape
scarf,scarf,category_organization,shape,0,9,scarf,4,0.4444444444444444,Hebrew,shape,shape,shape
scarf,scarf,category_organization,material,1,9,scarf,3,0.3333333333333333,Korean,material,material,material
scarf,scarf,category_organization,material,1,9,scarf,3,0.3333333333333333,Catalan,material,material,material
scarf,scarf,category_organization,material,1,9,scarf,3,0.3333333333333333,Spanish (European),material,material,material
scarf,scarf,category_organization,material,1,9,scarf,3,0.3333333333333333,French (French),material,material,material
scarf,scarf,category_organization,material,1,9,scarf,3,0.3333333333333333,Catalan,material,material,material
scarf,scarf,category_organization,material,1,9,scarf,3,0.3333333333333333,Mandarin (Beijing),material,material,material
scarf,scarf,category_organization,material,1,9,scarf,3,0.3333333333333333,Russian,material,material,material
scarf,scarf,category_organization,material,1,9,scarf,3,0.3333333333333333,Hebrew,material,material,material
scarf,scarf,category_organization,none of these,3,9,scarf,1,0.1111111111111111,Korean,none of these,none of these,none of these
scarf,scarf,category_organization,none of these,3,9,scarf,1,0.1111111111111111,Catalan,none of these,none of these,none of these
scarf,scarf,category_organization,none of these,3,9,scarf,1,0.1111111111111111,Spanish (European),none of these,none of these,none of these
scarf,scarf,category_organization,none of these,3,9,scarf,1,0.1111111111111111,French (French),none of these,none of these,none of these
scarf,scarf,category_organization,none of these,3,9,scarf,1,0.1111111111111111,Catalan,none of these,none of these,none of these
scarf,scarf,category_organization,none of these,3,9,scarf,1,0.1111111111111111,Mandarin (Beijing),none of these,none of these,none of these
scarf,scarf,category_organization,none of these,3,9,scarf,1,0.1111111111111111,Russian,none of these,none of these,none of these
scarf,scarf,category_organization,none of these,3,9,scarf,1,0.1111111111111111,Hebrew,none of these,none of these,none of these
scarf,scarf,category_organization,color,2,9,scarf,1,0.1111111111111111,Korean,color,color,color
scarf,scarf,category_organization,color,2,9,scarf,1,0.1111111111111111,Catalan,color,color,color
scarf,scarf,category_organization,color,2,9,scarf,1,0.1111111111111111,Spanish (European),color,color,color
scarf,scarf,category_organization,color,2,9,scarf,1,0.1111111111111111,French (French),color,color,color
scarf,scarf,category_organization,color,2,9,scarf,1,0.1111111111111111,Catalan,color,color,color
scarf,scarf,category_organization,color,2,9,scarf,1,0.1111111111111111,Mandarin (Beijing),color,color,color
scarf,scarf,category_organization,color,2,9,scarf,1,0.1111111111111111,Russian,color,color,color
scarf,scarf,category_organization,color,2,9,scarf,1,0.1111111111111111,Hebrew,color,color,color
scissors,scissors,category_organization,none of these,3,10,scissors,1,0.1,French (French),none of these,none of these,none of these
scissors,scissors,category_organization,none of these,3,10,scissors,1,0.1,Russian,none of these,none of these,none of these
scissors,scissors,category_organization,none of these,3,10,scissors,1,0.1,Mandarin (Taiwanese),none of these,none of these,none of these
scissors,scissors,category_organization,none of these,3,10,scissors,1,0.1,Mandarin (Beijing),none of these,none of these,none of these
scissors,scissors,category_organization,none of these,3,10,scissors,1,0.1,Cantonese,none of these,none of these,none of these
scissors,scissors,category_organization,none of these,3,10,scissors,1,0.1,Kiswahili,none of these,none of these,none of these
scissors,scissors,category_organization,none of these,3,10,scissors,1,0.1,Spanish (European),none of these,none of these,none of these
scissors,scissors,category_organization,none of these,3,10,scissors,1,0.1,Spanish (Mexican),none of these,none of these,none of these
scissors,scissors,category_organization,none of these,3,10,scissors,1,0.1,Korean,none of these,none of these,none of these
scissors,scissors,category_organization,none of these,3,10,scissors,1,0.1,Catalan,none of these,none of these,none of these
scissors,scissors,category_organization,none of these,3,10,scissors,1,0.1,English (Australian),none of these,none of these,none of these
scissors,scissors,category_organization,none of these,3,10,scissors,1,0.1,Japanese,none of these,none of these,none of these
scissors,scissors,category_organization,none of these,3,10,scissors,1,0.1,English (American),none of these,none of these,none of these
scissors,scissors,category_organization,shape,0,10,scissors,6,0.6,French (French),shape,shape,shape
scissors,scissors,category_organization,shape,0,10,scissors,6,0.6,Russian,shape,shape,shape
scissors,scissors,category_organization,shape,0,10,scissors,6,0.6,Mandarin (Taiwanese),shape,shape,shape
scissors,scissors,category_organization,shape,0,10,scissors,6,0.6,Mandarin (Beijing),shape,shape,shape
scissors,scissors,category_organization,shape,0,10,scissors,6,0.6,Cantonese,shape,shape,shape
scissors,scissors,category_organization,shape,0,10,scissors,6,0.6,Kiswahili,shape,shape,shape
scissors,scissors,category_organization,shape,0,10,scissors,6,0.6,Spanish (European),shape,shape,shape
scissors,scissors,category_organization,shape,0,10,scissors,6,0.6,Spanish (Mexican),shape,shape,shape
scissors,scissors,category_organization,shape,0,10,scissors,6,0.6,Korean,shape,shape,shape
scissors,scissors,category_organization,shape,0,10,scissors,6,0.6,Catalan,shape,shape,shape
scissors,scissors,category_organization,shape,0,10,scissors,6,0.6,English (Australian),shape,shape,shape
scissors,scissors,category_organization,shape,0,10,scissors,6,0.6,Japanese,shape,shape,shape
scissors,scissors,category_organization,shape,0,10,scissors,6,0.6,English (American),shape,shape,shape
scissors,scissors,category_organization,material,1,10,scissors,3,0.3,French (French),material,material,material
scissors,scissors,category_organization,material,1,10,scissors,3,0.3,Russian,material,material,material
scissors,scissors,category_organization,material,1,10,scissors,3,0.3,Mandarin (Taiwanese),material,material,material
scissors,scissors,category_organization,material,1,10,scissors,3,0.3,Mandarin (Beijing),material,material,material
scissors,scissors,category_organization,material,1,10,scissors,3,0.3,Cantonese,material,material,material
scissors,scissors,category_organization,material,1,10,scissors,3,0.3,Kiswahili,material,material,material
scissors,scissors,category_organization,material,1,10,scissors,3,0.3,Spanish (European),material,material,material
scissors,scissors,category_organization,material,1,10,scissors,3,0.3,Spanish (Mexican),material,material,material
scissors,scissors,category_organization,material,1,10,scissors,3,0.3,Korean,material,material,material
scissors,scissors,category_organization,material,1,10,scissors,3,0.3,Catalan,material,material,material
scissors,scissors,category_organization,material,1,10,scissors,3,0.3,English (Australian),material,material,material
scissors,scissors,category_organization,material,1,10,scissors,3,0.3,Japanese,material,material,material
scissors,scissors,category_organization,material,1,10,scissors,3,0.3,English (American),material,material,material
sea,sea,category_organization,material,1,9,sea,2,0.2222222222222222,Cantonese,material,material,material
sea,sea,category_organization,color,2,9,sea,1,0.1111111111111111,Cantonese,color,color,color
sea,sea,category_organization,shape,0,9,sea,1,0.1111111111111111,Cantonese,shape,shape,shape
sea,sea,category_organization,none of these,3,9,sea,5,0.5555555555555556,Cantonese,none of these,none of these,none of these
seal (animal),seal (animal),category_organization,none of these,3,9,seal (animal),4,0.4444444444444444,Spanish (Mexican),none of these,none of these,none of these
seal (animal),seal (animal),category_organization,shape,0,9,seal (animal),4,0.4444444444444444,Spanish (Mexican),shape,shape,shape
seal (animal),seal (animal),category_organization,material,1,9,seal (animal),1,0.1111111111111111,Spanish (Mexican),material,material,material
seesaw,seesaw,category_organization,none of these,3,9,seesaw,2,0.2222222222222222,Mandarin (Taiwanese),none of these,none of these,none of these
seesaw,seesaw,category_organization,none of these,3,9,seesaw,2,0.2222222222222222,Korean,none of these,none of these,none of these
seesaw,seesaw,category_organization,shape,0,9,seesaw,2,0.2222222222222222,Mandarin (Taiwanese),shape,shape,shape
seesaw,seesaw,category_organization,shape,0,9,seesaw,2,0.2222222222222222,Korean,shape,shape,shape
seesaw,seesaw,category_organization,material,1,9,seesaw,5,0.5555555555555556,Mandarin (Taiwanese),material,material,material
seesaw,seesaw,category_organization,material,1,9,seesaw,5,0.5555555555555556,Korean,material,material,material
shampoo,shampoo,category_organization,material,1,10,shampoo,6,0.6,Spanish (Mexican),material,material,material
shampoo,shampoo,category_organization,material,1,10,shampoo,6,0.6,Japanese,material,material,material
shampoo,shampoo,category_organization,material,1,10,shampoo,6,0.6,Catalan,material,material,material
shampoo,shampoo,category_organization,material,1,10,shampoo,6,0.6,Russian,material,material,material
shampoo,shampoo,category_organization,none of these,3,10,shampoo,4,0.4,Spanish (Mexican),none of these,none of these,none of these
shampoo,shampoo,category_organization,none of these,3,10,shampoo,4,0.4,Japanese,none of these,none of these,none of these
shampoo,shampoo,category_organization,none of these,3,10,shampoo,4,0.4,Catalan,none of these,none of these,none of these
shampoo,shampoo,category_organization,none of these,3,10,shampoo,4,0.4,Russian,none of these,none of these,none of these
shark,shark,category_organization,shape,0,9,shark,4,0.4444444444444444,Mandarin (Taiwanese),shape,shape,shape
shark,shark,category_organization,shape,0,9,shark,4,0.4444444444444444,Kiswahili,shape,shape,shape
shark,shark,category_organization,none of these,3,9,shark,4,0.4444444444444444,Mandarin (Taiwanese),none of these,none of these,none of these
shark,shark,category_organization,none of these,3,9,shark,4,0.4444444444444444,Kiswahili,none of these,none of these,none of these
shark,shark,category_organization,material,1,9,shark,1,0.1111111111111111,Mandarin (Taiwanese),material,material,material
shark,shark,category_organization,material,1,9,shark,1,0.1111111111111111,Kiswahili,material,material,material
shed,shed,category_organization,material,1,12,shed,5,0.4166666666666667,English (Australian),material,material,material
shed,shed,category_organization,none of these,3,12,shed,4,0.3333333333333333,English (Australian),none of these,none of these,none of these
shed,shed,category_organization,shape,0,12,shed,3,0.25,English (Australian),shape,shape,shape
sheep,sheep,category_organization,shape,0,14,sheep,1,0.07142857142857142,English (Australian),shape,shape,shape
sheep,sheep,category_organization,shape,0,14,sheep,1,0.07142857142857142,Russian,shape,shape,shape
sheep,sheep,category_organization,shape,0,14,sheep,1,0.07142857142857142,Catalan,shape,shape,shape
sheep,sheep,category_organization,shape,0,14,sheep,1,0.07142857142857142,Mandarin (Beijing),shape,shape,shape
sheep,sheep,category_organization,shape,0,14,sheep,1,0.07142857142857142,Mandarin (Taiwanese),shape,shape,shape
sheep,sheep,category_organization,shape,0,14,sheep,1,0.07142857142857142,Korean,shape,shape,shape
sheep,sheep,category_organization,shape,0,14,sheep,1,0.07142857142857142,French (French),shape,shape,shape
sheep,sheep,category_organization,shape,0,14,sheep,1,0.07142857142857142,Spanish (European),shape,shape,shape
sheep,sheep,category_organization,shape,0,14,sheep,1,0.07142857142857142,Russian,shape,shape,shape
sheep,sheep,category_organization,shape,0,14,sheep,1,0.07142857142857142,Cantonese,shape,shape,shape
sheep,sheep,category_organization,shape,0,14,sheep,1,0.07142857142857142,Japanese,shape,shape,shape
sheep,sheep,category_organization,shape,0,14,sheep,1,0.07142857142857142,English (American),shape,shape,shape
sheep,sheep,category_organization,shape,0,14,sheep,1,0.07142857142857142,Mandarin (Taiwanese),shape,shape,shape
sheep,sheep,category_organization,shape,0,14,sheep,1,0.07142857142857142,Turkish,shape,shape,shape
sheep,sheep,category_organization,material,1,14,sheep,4,0.2857142857142857,English (Australian),material,material,material
sheep,sheep,category_organization,material,1,14,sheep,4,0.2857142857142857,Russian,material,material,material
sheep,sheep,category_organization,material,1,14,sheep,4,0.2857142857142857,Catalan,material,material,material
sheep,sheep,category_organization,material,1,14,sheep,4,0.2857142857142857,Mandarin (Beijing),material,material,material
sheep,sheep,category_organization,material,1,14,sheep,4,0.2857142857142857,Mandarin (Taiwanese),material,material,material
sheep,sheep,category_organization,material,1,14,sheep,4,0.2857142857142857,Korean,material,material,material
sheep,sheep,category_organization,material,1,14,sheep,4,0.2857142857142857,French (French),material,material,material
sheep,sheep,category_organization,material,1,14,sheep,4,0.2857142857142857,Spanish (European),material,material,material
sheep,sheep,category_organization,material,1,14,sheep,4,0.2857142857142857,Russian,material,material,material
sheep,sheep,category_organization,material,1,14,sheep,4,0.2857142857142857,Cantonese,material,material,material
sheep,sheep,category_organization,material,1,14,sheep,4,0.2857142857142857,Japanese,material,material,material
sheep,sheep,category_organization,material,1,14,sheep,4,0.2857142857142857,English (American),material,material,material
sheep,sheep,category_organization,material,1,14,sheep,4,0.2857142857142857,Mandarin (Taiwanese),material,material,material
sheep,sheep,category_organization,material,1,14,sheep,4,0.2857142857142857,Turkish,material,material,material
sheep,sheep,category_organization,color,2,14,sheep,1,0.07142857142857142,English (Australian),color,color,color
sheep,sheep,category_organization,color,2,14,sheep,1,0.07142857142857142,Russian,color,color,color
sheep,sheep,category_organization,color,2,14,sheep,1,0.07142857142857142,Catalan,color,color,color
sheep,sheep,category_organization,color,2,14,sheep,1,0.07142857142857142,Mandarin (Beijing),color,color,color
sheep,sheep,category_organization,color,2,14,sheep,1,0.07142857142857142,Mandarin (Taiwanese),color,color,color
sheep,sheep,category_organization,color,2,14,sheep,1,0.07142857142857142,Korean,color,color,color
sheep,sheep,category_organization,color,2,14,sheep,1,0.07142857142857142,French (French),color,color,color
sheep,sheep,category_organization,color,2,14,sheep,1,0.07142857142857142,Spanish (European),color,color,color
sheep,sheep,category_organization,color,2,14,sheep,1,0.07142857142857142,Russian,color,color,color
sheep,sheep,category_organization,color,2,14,sheep,1,0.07142857142857142,Cantonese,color,color,color
sheep,sheep,category_organization,color,2,14,sheep,1,0.07142857142857142,Japanese,color,color,color
sheep,sheep,category_organization,color,2,14,sheep,1,0.07142857142857142,English (American),color,color,color
sheep,sheep,category_organization,color,2,14,sheep,1,0.07142857142857142,Mandarin (Taiwanese),color,color,color
sheep,sheep,category_organization,color,2,14,sheep,1,0.07142857142857142,Turkish,color,color,color
sheep,sheep,category_organization,none of these,3,14,sheep,8,0.5714285714285714,English (Australian),none of these,none of these,none of these
sheep,sheep,category_organization,none of these,3,14,sheep,8,0.5714285714285714,Russian,none of these,none of these,none of these
sheep,sheep,category_organization,none of these,3,14,sheep,8,0.5714285714285714,Catalan,none of these,none of these,none of these
sheep,sheep,category_organization,none of these,3,14,sheep,8,0.5714285714285714,Mandarin (Beijing),none of these,none of these,none of these
sheep,sheep,category_organization,none of these,3,14,sheep,8,0.5714285714285714,Mandarin (Taiwanese),none of these,none of these,none of these
sheep,sheep,category_organization,none of these,3,14,sheep,8,0.5714285714285714,Korean,none of these,none of these,none of these
sheep,sheep,category_organization,none of these,3,14,sheep,8,0.5714285714285714,French (French),none of these,none of these,none of these
sheep,sheep,category_organization,none of these,3,14,sheep,8,0.5714285714285714,Spanish (European),none of these,none of these,none of these
sheep,sheep,category_organization,none of these,3,14,sheep,8,0.5714285714285714,Russian,none of these,none of these,none of these
sheep,sheep,category_organization,none of these,3,14,sheep,8,0.5714285714285714,Cantonese,none of these,none of these,none of these
sheep,sheep,category_organization,none of these,3,14,sheep,8,0.5714285714285714,Japanese,none of these,none of these,none of these
sheep,sheep,category_organization,none of these,3,14,sheep,8,0.5714285714285714,English (American),none of these,none of these,none of these
sheep,sheep,category_organization,none of these,3,14,sheep,8,0.5714285714285714,Mandarin (Taiwanese),none of these,none of these,none of these
sheep,sheep,category_organization,none of these,3,14,sheep,8,0.5714285714285714,Turkish,none of these,none of these,none of these
sheet,sheet,category_organization,material,1,8,sheet,6,0.75,Catalan,material,material,material
sheet,sheet,category_organization,material,1,8,sheet,6,0.75,Kiswahili,material,material,material
sheet,sheet,category_organization,shape,0,8,sheet,2,0.25,Catalan,shape,shape,shape
sheet,sheet,category_organization,shape,0,8,sheet,2,0.25,Kiswahili,shape,shape,shape
ship,ship,category_organization,none of these,3,8,ship,2,0.25,Japanese,none of these,none of these,none of these
ship,ship,category_organization,material,1,8,ship,1,0.125,Japanese,material,material,material
ship,ship,category_organization,shape,0,8,ship,5,0.625,Japanese,shape,shape,shape
shirt,shirt,category_organization,shape,0,11,shirt,5,0.45454545454545453,Mandarin (Beijing),shape,shape,shape
shirt,shirt,category_organization,shape,0,11,shirt,5,0.45454545454545453,Kiswahili,shape,shape,shape
shirt,shirt,category_organization,shape,0,11,shirt,5,0.45454545454545453,Mandarin (Taiwanese),shape,shape,shape
shirt,shirt,category_organization,shape,0,11,shirt,5,0.45454545454545453,French (French),shape,shape,shape
shirt,shirt,category_organization,shape,0,11,shirt,5,0.45454545454545453,Japanese,shape,shape,shape
shirt,shirt,category_organization,shape,0,11,shirt,5,0.45454545454545453,Russian,shape,shape,shape
shirt,shirt,category_organization,shape,0,11,shirt,5,0.45454545454545453,Spanish (European),shape,shape,shape
shirt,shirt,category_organization,shape,0,11,shirt,5,0.45454545454545453,English (Australian),shape,shape,shape
